datetime,forecasted_solar_power
2020-12-31 01:00:00,0.0
2020-12-31 02:00:00,0.0
2020-12-31 03:00:00,0.0
2020-12-31 04:00:00,0.0
2020-12-31 05:00:00,0.0
2020-12-31 06:00:00,0.0
2020-12-31 07:00:00,0.0
2020-12-31 08:00:00,0.04533142230334722
2020-12-31 09:00:00,0.1691090054636528
2020-12-31 10:00:00,0.1792409344439145
2020-12-31 11:00:00,0.1928477870337149
2020-12-31 12:00:00,0.17419817638632906
2020-12-31 13:00:00,0.22287771360691655
2020-12-31 14:00:00,0.2119661360215589
2020-12-31 15:00:00,0.1211079577370309
2020-12-31 16:00:00,0.07512826202166507
2020-12-31 17:00:00,0.0
2020-12-31 18:00:00,0.0
2020-12-31 19:00:00,0.0
2020-12-31 20:00:00,0.0
2020-12-31 21:00:00,0.0
2020-12-31 22:00:00,0.0
2020-12-31 23:00:00,0.0
2021-01-01 00:00:00,0.0
