timestamp,dhr_forecast,esn_forecast,hybrid_forecast
2020-12-31 01:00:00,0.0,0.0,0.0
2020-12-31 02:00:00,0.0,0.0,0.0
2020-12-31 03:00:00,0.0,0.0,0.0
2020-12-31 04:00:00,0.0,0.0,0.0
2020-12-31 05:00:00,0.0,0.0,0.0
2020-12-31 06:00:00,0.06498267240871701,0.06954806099213978,0.0672653667004284
2020-12-31 07:00:00,0.2516832888927354,0.17524561216922965,0.2134644505309825
2020-12-31 08:00:00,0.3306176103132903,0.35447283990465006,0.3425452251089702
2020-12-31 09:00:00,0.3920331580245446,0.4089974233034767,0.40051529066401065
2020-12-31 10:00:00,0.504786924591567,0.5156051196391016,0.5101960221153343
2020-12-31 11:00:00,0.5452530167431233,0.5675863099775353,0.5564196633603293
2020-12-31 12:00:00,0.4440585506506876,0.24254388812130612,0.3433012193859969
2020-12-31 13:00:00,0.32850118628160346,0.30503359506266997,0.3167673906721367
2020-12-31 14:00:00,0.23243818117488504,0.1967862688573974,0.21461222501614122
2020-12-31 15:00:00,0.029957284023447845,0.03228453596182413,0.03112090999263599
2020-12-31 16:00:00,0.0,0.0,0.0
2020-12-31 17:00:00,0.0,0.0,0.0
2020-12-31 18:00:00,0.0,0.0,0.0
2020-12-31 19:00:00,0.0,0.0,0.0
2020-12-31 20:00:00,0.0,0.0,0.0
2020-12-31 21:00:00,0.0,0.0,0.0
2020-12-31 22:00:00,0.0,0.0,0.0
2020-12-31 23:00:00,0.0,0.0,0.0
2021-01-01 00:00:00,0.0,0.0,0.0
