datetime,forecasted_solar_power
2020-12-31 01:00:00,0.0
2020-12-31 02:00:00,0.0
2020-12-31 03:00:00,0.0
2020-12-31 04:00:00,0.0
2020-12-31 05:00:00,0.0
2020-12-31 06:00:00,0.0
2020-12-31 07:00:00,0.1131949286556392
2020-12-31 08:00:00,0.22540106151676623
2020-12-31 09:00:00,0.3284588131842326
2020-12-31 10:00:00,0.3224910897143967
2020-12-31 11:00:00,0.23546426809834373
2020-12-31 12:00:00,0.1818987612500626
2020-12-31 13:00:00,0.1710527282647454
2020-12-31 14:00:00,0.13269643300192996
2020-12-31 15:00:00,0.06034309832465708
2020-12-31 16:00:00,0.0015504140637741728
2020-12-31 17:00:00,0.0
2020-12-31 18:00:00,0.0
2020-12-31 19:00:00,0.0
2020-12-31 20:00:00,0.0
2020-12-31 21:00:00,0.0
2020-12-31 22:00:00,0.0
2020-12-31 23:00:00,0.0
2021-01-01 00:00:00,0.0
