datetime,dhr_forecast,esn_forecast,hybrid_forecast
2020-12-31 01:00:00,0.0,0.0,0.0
2020-12-31 02:00:00,0.0,0.0,0.0
2020-12-31 03:00:00,0.0,0.0,0.0
2020-12-31 04:00:00,0.0,0.0,0.0
2020-12-31 05:00:00,0.0,0.0,0.0
2020-12-31 06:00:00,0.0,0.0,0.0
2020-12-31 07:00:00,0.0,0.0,0.0
2020-12-31 08:00:00,0.09651263933612936,0.16777248097118735,0.10363862349963515
2020-12-31 09:00:00,0.23041471261448507,0.25547681294063007,0.23292092264709957
2020-12-31 10:00:00,0.23519995957527975,0.31142355840627306,0.2428223194583791
2020-12-31 11:00:00,0.1964538436319256,0.22862288836481007,0.19967074810521407
2020-12-31 12:00:00,0.16423285076472613,0.1097207942616208,0.1587816451144156
2020-12-31 13:00:00,0.187356478904029,0.06039723786606346,0.17466055480023246
2020-12-31 14:00:00,0.17740682658303944,0.08372493936173178,0.16803863786090867
2020-12-31 15:00:00,0.050677722095179525,0.09122964799232362,0.054732914684893934
2020-12-31 16:00:00,0.0,0.01710028260496125,0.0017100282604961246
2020-12-31 17:00:00,0.0,0.0,0.0
2020-12-31 18:00:00,0.0,0.0,0.0
2020-12-31 19:00:00,0.0,0.0,0.0
2020-12-31 20:00:00,0.0,0.0,0.0
2020-12-31 21:00:00,0.0,0.0,0.0
2020-12-31 22:00:00,0.0,0.0,0.0
2020-12-31 23:00:00,0.0,0.0,0.0
2021-01-01 00:00:00,0.0,0.0,0.0
