datetime,forecasted_solar_power
2020-12-31 01:00:00,0.0
2020-12-31 02:00:00,0.0
2020-12-31 03:00:00,0.0
2020-12-31 04:00:00,0.0
2020-12-31 05:00:00,0.0
2020-12-31 06:00:00,0.0
2020-12-31 07:00:00,0.0
2020-12-31 08:00:00,0.04272138809700027
2020-12-31 09:00:00,0.1699569295594985
2020-12-31 10:00:00,0.1816105263252295
2020-12-31 11:00:00,0.19344953643550603
2020-12-31 12:00:00,0.17211252484145512
2020-12-31 13:00:00,0.2230936693912417
2020-12-31 14:00:00,0.21372155476061228
2020-12-31 15:00:00,0.12066926181970372
2020-12-31 16:00:00,0.0725820086333947
2020-12-31 17:00:00,0.0
2020-12-31 18:00:00,0.0
2020-12-31 19:00:00,0.0
2020-12-31 20:00:00,0.0
2020-12-31 21:00:00,0.0
2020-12-31 22:00:00,0.0
2020-12-31 23:00:00,0.0
2021-01-01 00:00:00,0.0
