datetime,forecasted_solar_power
2020-12-31 01:00:00,0.0
2020-12-31 02:00:00,0.0
2020-12-31 03:00:00,0.0
2020-12-31 04:00:00,0.0
2020-12-31 05:00:00,0.0
2020-12-31 06:00:00,0.0
2020-12-31 07:00:00,0.11571483227139172
2020-12-31 08:00:00,0.21500491290996573
2020-12-31 09:00:00,0.3393938508435744
2020-12-31 10:00:00,0.31999123750466474
2020-12-31 11:00:00,0.23999670177091917
2020-12-31 12:00:00,0.14932377407695574
2020-12-31 13:00:00,0.18036790628237348
2020-12-31 14:00:00,0.18169833581621778
2020-12-31 15:00:00,0.055810529878503226
2020-12-31 16:00:00,0.025704060633075853
2020-12-31 17:00:00,0.0
2020-12-31 18:00:00,0.0
2020-12-31 19:00:00,0.0
2020-12-31 20:00:00,0.0
2020-12-31 21:00:00,0.0
2020-12-31 22:00:00,0.0
2020-12-31 23:00:00,0.0
2021-01-01 00:00:00,0.0
