datetime,dhr_forecast,esn_forecast,hybrid_forecast
2020-12-31 01:00:00,0.0,0.0,0.0
2020-12-31 02:00:00,0.0,0.0,0.0
2020-12-31 03:00:00,0.0,0.0,0.0
2020-12-31 04:00:00,0.0,0.0,0.0
2020-12-31 05:00:00,0.0,0.0,0.0
2020-12-31 06:00:00,0.0,0.0,0.0
2020-12-31 07:00:00,0.0,0.0,0.0
2020-12-31 08:00:00,0.09012692677202921,0.17337335495172868,0.123425498043909
2020-12-31 09:00:00,0.2203849273151313,0.1843198413445635,0.20595889292690417
2020-12-31 10:00:00,0.22854458898107097,0.16301800612322428,0.2023339558379323
2020-12-31 11:00:00,0.19749574001237652,0.10510358531125875,0.1605388781319294
2020-12-31 12:00:00,0.1669544791644876,0.03197976772749984,0.11296459458969249
2020-12-31 13:00:00,0.18566119479545853,0.0,0.11139671687727512
2020-12-31 14:00:00,0.16434816587296017,0.0,0.09860889952377609
2020-12-31 15:00:00,0.04197614117830066,0.0,0.025185684706980394
2020-12-31 16:00:00,0.0,0.0,0.0
2020-12-31 17:00:00,0.0,0.0,0.0
2020-12-31 18:00:00,0.0,0.0,0.0
2020-12-31 19:00:00,0.0,0.0,0.0
2020-12-31 20:00:00,0.0,0.0,0.0
2020-12-31 21:00:00,0.0,0.0,0.0
2020-12-31 22:00:00,0.0,0.0,0.0
2020-12-31 23:00:00,0.0,0.0,0.0
2021-01-01 00:00:00,0.0,0.0,0.0
